INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('75611136878', 'False', 'Gabriel Assunção-Miranda', '602287761', 'R. Sara Miranda, 89, 3026-272 Tomar', '2023-08-03');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('55446123331', 'False', 'Flor Teixeira', '085271087', 'Praça da Praia da Galé, 14, 0465-064 Aveiro', '2002-02-27');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('97563231976', 'False', 'Salomé Henriques', '199868063', 'Avenida Diogo Cruz, 43, 5334-071 Setúbal', '1955-08-19');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('88876712610', 'False', 'Naiara da Ramos', '699220806', 'Praça Torres, S/N, 5236-931 Penafiel', '1946-01-09');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('05919219146', 'False', 'Clara Macedo', '028529858', 'Largo Flor da Rosa, 66, 6729-177 Vila do Conde', '2017-06-06');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('39870325381', 'False', 'Mateus Silva', '074877618', 'Alameda Carlos Barbosa, 2, 1677-437 Vila Real de Santo António', '1979-09-12');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('31780556875', 'False', 'Naiara Melo', '727927259', 'Praça de Borges, 81, 6005-261 Ribeira Grande', '1933-03-20');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('40986431139', 'False', 'Luna Andrade', '787090191', 'Rua Paiva, S/N, 6612-188 Vila Nova de Santo André', '2022-10-21');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('28244083739', 'False', 'Nuno Barbosa-Branco', '082170501', 'Alameda Márcio Andrade, 661, 6505-583 Praia da Vitória', '1926-11-20');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('70450741616', 'False', 'Sérgio Vicente', '873122134', 'Alameda Grande de Cima, 65, 8854-970 Queluz', '1959-05-17');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('62601962081', 'False', 'Ivan Neves', '350049342', 'Largo Mafalda Neto, 76, 4932-199 Vila Real', '2005-04-10');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('15613040551', 'False', 'Mariana-Raquel Morais', '513981437', 'Av Paris (Nascente), 615, 6093-416 Ribeira Grande', '1935-08-12');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('90421133604', 'False', 'Laura Costa', '129504549', 'Praça Luna Pires, S/N, 2509-654 Figueira da Foz', '2007-02-07');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('74001807792', 'False', 'Joaquim Melo-Valente', '186050227', 'Largo de Tavares, 45, 1961-970 Marinha Grande', '1978-10-21');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('14647179935', 'False', 'Marta Henriques', '800420311', 'Alameda Vítor Vaz, 1, 0031-098 Horta', '1956-03-23');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('03625567446', 'False', 'Vera Gomes', '342573556', 'Alameda de Pinheiro, 58, 8147-816 Portimão', '1950-10-15');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('32003373846', 'False', 'Emma Amaral', '336128778', 'R. Matias, S/N, 8691-754 Portimão', '2020-07-11');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('96159924397', 'False', 'Pilar-Lara Machado', '536865713', 'Travessa Lopes, 392, 4034-059 Elvas', '1986-03-25');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('23134542556', 'False', 'Vera Miranda', '163428673', 'Largo Matos, 54, 7140-578 Lisboa', '1997-07-12');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('32574281626', 'False', 'Wilson Branco-Esteves', '376257460', 'Alameda de Ferreira, 46, 2641-503 Sintra', '2018-07-26');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('28289499096', 'False', 'Júlia Carvalho', '288432839', 'Alameda de Almeida, 11, 5745-583 Alcácer do Sal', '1975-07-27');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('02253956136', 'False', 'Erica Campos', '599759346', 'R. de Miranda, 277, 6944-119 Estremoz', '1994-09-29');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('28578278350', 'False', 'Jorge Freitas', '444139075', 'Praça de Vieira, S/N, 2679-643 Alcobaça', '2015-04-10');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('03609922846', 'False', 'Alexandre do Nogueira', '821854421', 'Travessa de Moura, 3, 3730-350 Silves', '1993-02-22');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('26210207469', 'False', 'Sandro Andrade', '465700400', 'R. Almeida, 29, 6155-801 Fiães', '1955-09-11');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('65174544152', 'False', 'Joel Marques', '649834880', 'Avenida de Silva, S/N, 8023-199 Vizela', '1953-06-02');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('97304515032', 'False', 'Sara Reis', '696951674', 'Travessa de Nogueira, 105, 3119-706 Vale de Cambra', '2015-08-14');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('42058916389', 'False', 'Larissa Leal-Nunes', '428932407', 'Rua Lopes, 480, 9003-733 Almeirim', '2008-01-18');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('64634901376', 'False', 'Hugo Cruz', '853902596', 'Avenida de Simões, 518, 9853-031 Anadia', '1967-03-26');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('51724570754', 'False', 'Renata Cunha', '604128485', 'Praça Severo Portela, 423, 3718-661 Santarém', '1931-02-25');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('38289095913', 'False', 'Laura Carvalho', '481320640', 'Praça Daniel Amaral, 536, 8395-096 Agualva-Cacém', '1929-09-05');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('36006460408', 'False', 'Débora Abreu', '829975323', 'R. dos Melros, 95, 8592-242 Fafe', '1981-06-02');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('58739354269', 'False', 'Gonçalo Macedo', '477636467', 'Praça Afonso de Albuquerque, 77, 6220-767 Câmara de Lobos', '1941-03-30');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('10229843999', 'False', 'Raquel Faria', '395236953', 'Avenida da Quinta de São João Baptista, 143, 1381-303 Trofa', '1926-06-23');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('87064613932', 'False', 'Fábio Soares', '573806806', 'Rua Leonardo Alves, 52, 6873-046 Lamego', '1965-09-19');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('01867246361', 'False', 'Eva-Carlota Cunha', '585970704', 'Travessa César Guerreiro, 7, 8510-770 Pinhel', '2000-06-21');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('67846566256', 'False', 'Noa Jesus', '067510096', 'Largo Maestro Ivo Cruz, 5, 1202-140 Lagos', '1948-03-05');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('85524962383', 'False', 'Anita Baptista', '870606956', 'Rua de Neves, 9, 7011-031 Felgueiras', '1971-10-13');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('62641686462', 'False', 'Frederico Costa', '927298176', 'Travessa de Marques de Oliveira, 77, 5696-408 Peso da Régua', '2010-01-02');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('47915534789', 'False', 'Victória Fernandes', '216956793', 'Travessa de Moreira, 85, 9101-149 Vila Franca de Xira', '1963-03-12');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('98483114772', 'False', 'Mélanie Gonçalves', '837367468', 'Largo Nunes, 45, 0514-327 Olhão', '1968-06-15');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('18081599540', 'False', 'Luna Amaral', '584255088', 'Praça do Trancão, 51, 3026-412 Lourosa', '1967-06-16');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('27849531501', 'False', 'Guilherme Costa', '564622582', 'Rua Melo, S/N, 2835-278 Macedo de Cavaleiros', '1925-11-23');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('89116931769', 'False', 'Luciana Lourenço', '222503088', 'Largo António Gonçalves, S/N, 4380-024 Marinha Grande', '2005-07-22');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('50056221194', 'False', 'Gabriela Soares', '102250960', 'Avenida Mélanie Azevedo, 97, 1151-952 Vizela', '1986-07-10');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('11180688034', 'False', 'Teresa-Erica Figueiredo', '752300352', 'Largo Paris (Nascente), 25, 3418-579 Vila Nova de Foz Côa', '1961-08-05');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('45638361037', 'False', 'Luciana Azevedo', '171156686', 'Praça do Dr. Antunes Guimarães, 5, 8641-424 Póvoa de Varzim', '2021-08-19');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('35702378706', 'False', 'Lia Loureiro', '655072828', 'Travessa Roentgen, 92, 4974-347 Póvoa de Santa Iria', '1934-11-18');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('91698841463', 'False', 'Fabiana Valente', '089949047', 'Avenida do Monte da Lapa, S/N, 9704-504 Sintra', '1985-01-18');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('34529111434', 'False', 'Ivan do Domingues', '944807058', 'Avenida Grande de Cima, 1, 4750-905 Paços de Ferreira', '1965-08-31');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('93752730109', 'False', 'Marcos Macedo', '010821184', 'Praça Santos, 402, 2595-913 Penafiel', '1982-05-01');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('80863665139', 'False', 'Artur Marques', '043014588', 'Praça de Marques, S/N, 4483-310 Chaves', '2021-10-03');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('54686544902', 'False', 'Henrique Pereira', '198805992', 'Avenida Luca Silva, 39, 0228-931 Cantanhede', '1939-11-17');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('73002638475', 'False', 'Ângelo Valente', '889369347', 'Rua Erika Carneiro, 49, 6273-397 Alverca do Ribatejo', '1961-08-31');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('59401836300', 'False', 'Gonçalo Melo', '888876650', 'Av Mafalda Jesus, S/N, 4444-127 Fundão', '1962-04-01');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('74455901015', 'False', 'Mateus Matos', '165403757', 'R. das Escadas do Monte dos Judeus, 3, 5643-516 Santo Tirso', '2002-08-31');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('55434384526', 'False', 'Diana Simões', '987156745', 'Praça de Silva, 400, 9567-694 Mirandela', '1943-08-17');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('17353802534', 'False', 'Vasco Reis', '356226912', 'Rua Coelho, S/N, 5518-140 Fafe', '1959-08-12');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('18865297346', 'False', 'Bianca Morais', '975998784', 'Rua Pinheiro, 79, 8144-152 Santa Maria da Feira', '2009-09-23');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('36668713693', 'False', 'Clara da Cunha', '853719765', 'Travessa Araújo, 67, 7381-158 Sabugal', '1926-06-18');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('89422485099', 'False', 'Letícia da Barros', '937897550', 'Travessa de Freitas, 336, 8826-548 Santa Comba Dão', '1984-04-28');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('03606008163', 'False', 'Vasco Vicente', '248965226', 'Alameda de Neves, 6, 4881-481 Felgueiras', '1932-03-20');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('19205616872', 'False', 'Carlota do Loureiro', '573177392', 'Alameda Mota, 22, 2552-297 Santa Comba Dão', '1970-08-23');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('33597816461', 'False', 'Beatriz-Benedita Nascimento', '230589673', 'Alameda Dinis Figueiredo, S/N, 9503-479 Lourosa', '1967-04-01');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('99531656576', 'False', 'Duarte Castro', '951207506', 'Alameda de Mendes, 22, 0177-564 São João da Madeira', '1931-09-23');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('45026347916', 'False', 'Inês Rocha-Rodrigues', '858165916', 'Avenida Rodrigo Pacheco, 80, 1934-288 Ílhavo', '2020-11-13');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('83582964971', 'False', 'Luísa Cunha', '941519095', 'Alameda Santos, 8, 4003-289 Vila Franca de Xira', '1983-08-19');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('28477355130', 'False', 'João de Domingues', '620345021', 'Travessa de Gomes, 2, 8861-261 Estremoz', '1959-03-15');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('93117569125', 'False', 'Vasco Cardoso', '753280901', 'Av Ramos, 53, 3778-537 Oliveira de Azeméis', '1953-06-19');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('42005981663', 'False', 'Benedita Silva', '795164747', 'Praça de Fonseca, 20, 6826-844 Santa Comba Dão', '2012-09-14');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('84363459191', 'False', 'Mateus Moreira', '204722595', 'Rua de Domingues, 31, 3878-912 Sacavém', '1944-03-07');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('22327717480', 'False', 'Salvador Domingues', '244824040', 'Alameda Marcos Leite, 32, 4812-236 Fátima', '1949-03-23');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('30937149043', 'False', 'Madalena Jesus', '421377227', 'Alameda Miriam Melo, 759, 0234-750 Santo Tirso', '1958-10-31');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('37583213584', 'False', 'Camila Moreira', '001165138', 'Alameda Mafalda Costa, 75, 5220-027 Amora', '1945-01-13');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('42584174825', 'False', 'Sérgio Andrade', '157852599', 'Rua Júlia Cunha, 55, 6920-915 Almada', '1948-10-24');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('61296084828', 'False', 'Ariana Gomes', '284556472', 'Alameda de Nascimento, 43, 6385-459 Vila Nova de Famalicão', '1937-07-01');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('25101219906', 'False', 'Kyara Pinheiro', '312806780', 'Avenida de Almeida, 55, 2191-401 Vizela', '1985-05-22');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('17233521374', 'False', 'Matilde Azevedo', '167891419', 'Praça de Coelho, 35, 7817-430 Torres Novas', '2012-10-11');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('60988641318', 'False', 'Bruna Vieira', '802884216', 'Av de Santo Estêvão, 15, 7861-140 Tondela', '2017-04-06');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('73535420922', 'False', 'Constança Melo', '042826622', 'R. de São Lourenço, 6, 7392-137 Póvoa de Santa Iria', '1930-05-22');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('95819771552', 'False', 'Valentina Amorim', '007429087', 'Av Gabriel Rocha, 112, 3938-740 Caniço', '2013-01-31');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('80329693725', 'False', 'Martim Branco', '208798453', 'Praça Mauro Melo, 2, 4198-007 Fafe', '1987-10-14');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('18135191050', 'False', 'Rui Cunha', '594686842', 'Av Cláudio Magalhães, 6, 0489-555 Marco de Canaveses', '2019-04-08');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('97763587682', 'False', 'Lia Ramos', '309483715', 'Alameda Noa Moreira, 348, 9517-010 Amadora', '2010-11-21');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('62717446464', 'False', 'Lucas Lima', '345308647', 'Av Nacional 108, 31, 0254-027 Fátima', '1973-12-17');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('42500080554', 'False', 'Raquel-Violeta Lima', '328436087', 'Rua de Mota, 70, 1422-816 Paços de Ferreira', '1978-08-23');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('50200142455', 'False', 'Pilar Ramos', '644274213', 'Travessa David Moura, S/N, 0087-504 Vila Real de Santo António', '1952-03-26');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('56420438845', 'False', 'Íris Pereira-Santos', '570598757', 'Travessa de Miranda, 50, 6118-982 Beja', '2005-04-06');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('37932116947', 'False', 'Benedita de Pacheco', '617516263', 'Av Miranda, 3, 7095-825 Évora', '1926-05-19');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('68283816585', 'False', 'Teresa Miranda', '693709558', 'Travessa Morais, 30, 9262-461 Pombal', '1980-01-08');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('16680950716', 'False', 'Violeta do Loureiro', '612386865', 'Rua Matias, 66, 7245-976 Horta', '2000-08-24');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('59365152425', 'False', 'Kévim Domingues', '399039470', 'Alameda do José da Mestra, 45, 3258-580 São Mamede de Infesta', '1925-12-08');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('45850202467', 'False', 'Gabriel Teixeira', '318280150', 'Travessa das Rolas, S/N, 9999-915 Queluz', '1994-03-21');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('13417786528', 'False', 'Clara do Correia', '563647054', 'Avenida Fernandes, S/N, 0139-542 Alcobaça', '1931-04-21');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('13207988075', 'False', 'Catarina Magalhães', '331152953', 'R. Joel Vieira, 9, 6178-873 Almeirim', '1964-06-12');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('71551107281', 'False', 'Samuel Martins', '032687907', 'Avenida de Lima, 37, 2396-468 Ovar', '1975-01-27');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('63596493669', 'False', 'Clara-Marta Cruz', '273495535', 'Alameda Joaquim Lima, 87, 3531-751 Alverca do Ribatejo', '1925-10-11');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('95222809048', 'False', 'Fábio Sousa', '564449045', 'Av de Valente, 63, 5022-064 Gondomar', '2006-01-27');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('67135046713', 'False', 'Alexandra Mendes', '431110070', 'R. Bryan Sá, 91, 9024-117 Esposende', '1975-11-20');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('61048935529', 'False', 'Emanuel Nogueira', '172629946', 'Avenida Borges, S/N, 0578-010 Serpa', '1944-04-19');
